,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1941,0,752,322.0,121.0,53.0,8000.0,574,19000.0,256,37,1788,67797,39690,844,3.0,1788,285.0,0,0,3,2013.0,11000.0,7.3,2.35,30000
1943,0,753,112.0,107.0,13.0,165.0,1153,618.0,99,693,1789,58297,1095,1356,3.0,1789,161.0,0,0,0,2005.0,172.0,6.6,1.85,0
1944,0,754,216.0,106.0,452.0,141.0,1154,20000.0,520,24,1790,32507,21195,1357,3.0,1790,119.0,0,1,0,2016.0,732.0,7.5,2.35,15000
1945,0,415,48.0,136.0,0.0,3000.0,1155,18000.0,277,146,1791,36108,37315,1358,0.0,1791,109.0,0,0,3,1998.0,14000.0,6.9,1.85,0
1946,0,755,44.0,97.0,19.0,977.0,10,40000.0,99,1,1792,41310,52122,1359,3.0,1792,117.0,0,0,0,1994.0,10000.0,6.8,1.85,0
1949,0,756,213.0,97.0,41.0,619.0,1156,11000.0,181,100,1793,74691,12841,1360,1.0,1793,165.0,0,0,0,2010.0,673.0,6.4,2.35,0
1950,0,757,298.0,99.0,24.0,155.0,529,3000.0,521,679,1794,40776,3744,1302,1.0,1794,250.0,0,0,3,2010.0,441.0,5.6,1.85,10000
1951,0,758,119.0,103.0,5.0,874.0,671,26000.0,22,34,1795,72673,33565,1140,0.0,1795,166.0,0,0,3,2007.0,5000.0,6.3,2.35,0
1952,0,568,251.0,95.0,0.0,98.0,1157,11000.0,522,186,1796,109855,11994,1361,0.0,1796,888.0,0,0,3,2002.0,876.0,7.3,2.35,0
1953,0,759,92.0,93.0,17.0,360.0,1158,13000.0,149,104,1797,162067,14180,1362,5.0,1797,316.0,0,0,3,2004.0,634.0,6.6,1.85,0
1954,0,760,58.0,98.0,70.0,223.0,1159,462.0,22,694,1798,12263,1855,1363,0.0,1798,132.0,0,5,0,2002.0,444.0,4.6,1.85,564
1955,0,95,73.0,90.0,176.0,825.0,886,931.0,523,695,1799,8398,4431,33,1.0,1799,56.0,0,0,1,2006.0,839.0,5.1,2.35,498
1956,0,761,28.0,107.0,21.0,418.0,1160,967.0,256,696,1800,5817,3067,1364,0.0,1800,37.0,0,0,3,1988.0,767.0,5.6,1.85,377
1957,0,762,19.0,90.0,48.0,376.0,1161,940.0,524,248,1801,4086,2465,1365,2.0,1801,22.0,11,1,2,1996.0,595.0,5.3,2.35,246
1959,0,763,287.0,115.0,219.0,258.0,1162,902.0,252,259,1802,76303,2466,145,1.0,1802,376.0,0,0,0,2009.0,837.0,5.6,2.35,0
1960,0,764,233.0,93.0,27.0,49.0,1163,960.0,405,697,1803,60062,1749,1366,0.0,1803,351.0,0,0,3,2008.0,664.0,5.9,2.35,0
1961,0,765,86.0,99.0,154.0,347.0,1164,774.0,99,698,1804,9361,2498,1367,1.0,1804,162.0,0,0,0,2000.0,692.0,4.7,1.85,378
1962,0,517,160.0,107.0,0.0,255.0,1165,798.0,224,699,1805,16411,2537,1368,2.0,1805,136.0,0,0,3,2010.0,374.0,4.8,2.35,0
1963,0,591,126.0,110.0,42.0,111.0,1166,355.0,99,700,1806,171151,911,1369,2.0,1806,513.0,0,0,3,2004.0,155.0,6.8,1.85,0
1964,0,766,50.0,101.0,17.0,218.0,1167,900.0,202,532,1807,15814,1634,1370,1.0,1807,68.0,0,0,3,1996.0,246.0,5.4,2.35,503
1965,0,767,52.0,85.0,54.0,455.0,1168,985.0,67,701,1808,11211,3065,657,1.0,1808,92.0,0,0,0,2002.0,637.0,5.1,1.85,215
1966,0,416,260.0,132.0,241.0,151.0,1169,27000.0,525,3,1809,87682,27659,1371,2.0,1809,174.0,0,1,3,2015.0,154.0,7.0,2.35,43000
1968,0,475,231.0,90.0,160.0,852.0,0,963.0,414,702,1810,20823,4952,1372,0.0,1810,130.0,0,0,0,2011.0,936.0,4.0,1.85,0
1969,0,386,99.0,145.0,317.0,70.0,1170,876.0,256,626,1811,16995,1282,1373,1.0,1811,163.0,0,0,3,1999.0,219.0,7.3,1.85,0
1970,0,233,159.0,110.0,425.0,148.0,382,3000.0,277,76,1812,39357,3757,1374,1.0,1812,113.0,0,0,3,2014.0,466.0,6.8,2.35,14000
1973,0,334,199.0,122.0,0.0,939.0,194,18000.0,526,47,1813,23696,21163,156,0.0,1813,135.0,0,0,0,2010.0,1000.0,7.0,2.35,0
1974,0,504,119.0,107.0,308.0,872.0,291,13000.0,115,132,1814,43903,16651,1375,0.0,1814,194.0,0,0,0,2005.0,947.0,7.1,1.85,5000
1975,0,768,120.0,127.0,36.0,399.0,1171,562.0,384,703,1815,21098,2230,1376,7.0,1815,56.0,0,21,0,2015.0,499.0,6.9,2.35,0
1976,0,446,180.0,99.0,0.0,52.0,1172,400.0,182,704,1816,92464,896,1377,1.0,1816,331.0,0,0,0,1986.0,223.0,7.3,2.35,19000
1978,0,681,317.0,140.0,149.0,581.0,209,27000.0,277,3,1817,332276,29692,47,1.0,1817,514.0,0,0,0,2011.0,798.0,8.2,2.35,77000
1979,1,413,44.0,133.0,277.0,8000.0,97,25000.0,527,8,1818,24145,48482,844,2.0,1818,93.0,0,1,3,1996.0,14000.0,7.1,1.85,0
1980,0,395,22.0,271.0,33.0,251.0,1173,854.0,148,705,1819,21940,2107,1378,0.0,1819,256.0,0,0,1,1993.0,702.0,7.7,1.85,0
1981,0,662,143.0,112.0,108.0,2000.0,1174,23000.0,255,56,1820,17757,43560,1379,2.0,1820,99.0,0,0,3,2008.0,17000.0,6.5,1.85,982
1982,0,429,72.0,99.0,79.0,956.0,244,16000.0,528,40,1821,7909,28987,360,3.0,1821,157.0,0,0,0,2002.0,11000.0,4.9,2.35,261
1983,0,769,70.0,100.0,57.0,92.0,1175,181.0,142,706,1822,18693,582,1380,0.0,1822,187.0,0,0,0,1999.0,151.0,6.4,2.35,0
1984,0,770,264.0,92.0,30.0,309.0,1176,941.0,414,707,1823,47169,2348,1381,0.0,1823,162.0,0,0,0,2012.0,459.0,5.9,2.35,17000
1985,0,771,20.0,105.0,121.0,354.0,1177,3000.0,99,223,1824,5668,5023,1382,3.0,1824,50.0,0,0,0,1996.0,624.0,6.2,1.85,491
1986,0,362,190.0,110.0,37.0,268.0,1178,10000.0,62,708,1825,27117,11431,1383,1.0,1825,140.0,0,0,3,2011.0,826.0,5.8,2.35,7000
1987,0,604,142.0,116.0,529.0,174.0,1179,442.0,191,593,1826,14581,1134,1228,0.0,1826,74.0,0,0,3,2006.0,252.0,6.7,1.85,348
1988,0,772,27.0,88.0,22.0,120.0,1180,174.0,27,709,1827,4972,583,1384,1.0,1827,62.0,0,0,3,1991.0,132.0,5.9,1.85,0
1989,0,773,355.0,111.0,214.0,3000.0,95,10000.0,431,382,1828,177401,23566,235,2.0,1828,504.0,0,0,3,2009.0,9000.0,7.3,2.35,32000
1991,0,774,31.0,95.0,32.0,324.0,784,843.0,266,710,1829,4875,2165,1385,3.0,1829,26.0,0,0,0,2005.0,593.0,4.1,2.35,206
1992,0,637,87.0,95.0,6.0,248.0,434,849.0,119,617,1830,11375,2413,1386,2.0,1830,91.0,0,0,3,2001.0,841.0,4.9,1.85,295
1993,0,139,126.0,127.0,79.0,50.0,1181,12000.0,115,78,1831,44198,12574,1387,1.0,1831,251.0,0,2,0,2005.0,506.0,7.9,2.35,11000
1994,0,475,285.0,105.0,160.0,490.0,885,852.0,458,572,1421,115650,2603,1109,0.0,1421,1033.0,0,5,3,2006.0,521.0,5.6,2.35,4000
1995,0,775,60.0,104.0,54.0,919.0,768,6000.0,140,18,1832,24790,9662,1388,0.0,1832,173.0,0,0,3,1995.0,923.0,5.2,2.35,0
1996,0,776,23.0,95.0,2.0,807.0,1182,927.0,67,711,1833,3229,4990,907,7.0,1833,20.0,0,0,0,2005.0,912.0,4.1,1.85,83
1997,0,729,229.0,121.0,353.0,18.0,1183,45.0,170,712,1834,59462,142,1389,0.0,1834,300.0,0,3,3,2008.0,30.0,6.6,1.85,0
1998,0,369,143.0,92.0,892.0,492.0,1161,783.0,529,659,1835,30628,2930,1390,2.0,1835,471.0,0,0,3,2005.0,595.0,2.9,2.35,937
2000,0,777,97.0,107.0,460.0,490.0,421,14000.0,164,273,1836,14982,16090,1109,2.0,1836,128.0,0,3,3,2005.0,1000.0,6.5,2.35,507
2002,0,778,28.0,117.0,162.0,745.0,332,2000.0,115,305,1837,5841,4351,583,0.0,1837,57.0,0,0,0,1998.0,878.0,7.2,2.35,942
2003,0,719,160.0,107.0,0.0,240.0,1184,962.0,256,713,1838,9264,1591,1391,3.0,1838,69.0,0,1,0,2008.0,266.0,6.8,2.35,0
2004,0,779,124.0,131.0,911.0,232.0,1185,5000.0,530,419,1839,69676,5954,1392,2.0,1839,131.0,0,19,3,2013.0,234.0,7.8,2.35,31000
2005,0,780,280.0,122.0,0.0,407.0,711,12000.0,144,72,1840,64944,13809,1393,2.0,1840,212.0,0,0,3,2009.0,463.0,6.7,1.85,6000
2007,0,747,118.0,134.0,0.0,92.0,1186,541.0,191,714,1841,18395,890,1394,6.0,1841,48.0,4,8,7,2010.0,173.0,7.1,2.35,0
2008,0,315,49.0,117.0,138.0,416.0,845,908.0,320,715,1842,2395,3204,1395,9.0,1842,17.0,0,0,3,2010.0,581.0,5.7,1.78,636
2011,0,17,336.0,138.0,0.0,1000.0,39,13000.0,161,119,1843,80861,27797,550,4.0,1843,431.0,0,0,3,2013.0,11000.0,5.3,2.35,24000
2016,0,464,51.0,119.0,350.0,418.0,1118,18000.0,16,60,1844,52846,35501,1364,2.0,1844,143.0,0,0,3,1988.0,17000.0,7.7,1.85,0
2017,0,366,252.0,137.0,179.0,4000.0,352,17000.0,431,211,1845,33107,33747,5,4.0,1845,128.0,0,8,3,2012.0,10000.0,6.1,2.35,27000
2018,0,781,106.0,119.0,12000.0,643.0,891,12000.0,137,184,1846,61621,15449,1038,5.0,1846,219.0,0,0,1,1986.0,664.0,7.3,2.35,0
2019,0,222,285.0,139.0,13000.0,461.0,807,13000.0,277,220,1847,162130,15111,365,0.0,1847,962.0,0,0,1,2006.0,683.0,7.2,1.85,0
2020,0,173,163.0,114.0,19.0,848.0,108,1000.0,138,157,302,33958,3962,147,1.0,302,163.0,0,0,0,2015.0,897.0,5.3,2.35,37000
2021,0,517,195.0,120.0,0.0,221.0,98,865.0,398,493,1848,124941,2321,1396,5.0,1848,488.0,0,0,3,1997.0,851.0,6.1,2.35,0
2022,0,681,123.0,98.0,149.0,439.0,495,20000.0,531,125,1849,8885,21414,1397,0.0,1849,56.0,0,0,3,2016.0,617.0,5.8,2.35,0
2023,0,129,52.0,106.0,167.0,676.0,1187,966.0,119,315,1850,15310,4830,695,8.0,1850,38.0,0,0,0,2014.0,807.0,5.7,2.35,3000
2024,0,559,129.0,98.0,36.0,900.0,1029,13000.0,67,95,1851,90374,17582,1215,4.0,1851,318.0,0,0,3,2000.0,2000.0,6.7,1.85,0
2025,0,782,60.0,107.0,71.0,304.0,649,967.0,457,696,1852,51459,1962,1398,0.0,1852,113.0,0,0,1,1984.0,455.0,6.5,1.85,0
2026,0,223,123.0,88.0,480.0,497.0,1188,8000.0,149,156,1853,185258,10325,887,4.0,1853,404.0,0,0,3,2003.0,909.0,7.2,2.35,0
2027,0,241,84.0,137.0,0.0,161.0,1189,12000.0,461,29,1854,63274,12947,1399,1.0,1854,170.0,0,0,3,1991.0,443.0,7.6,1.85,12000
2028,0,620,125.0,100.0,41.0,970.0,834,45000.0,398,391,1855,55398,49847,552,2.0,1855,418.0,0,0,3,1998.0,1000.0,4.6,2.35,891
2029,0,783,106.0,115.0,597.0,597.0,1007,893.0,99,716,1856,16469,3946,722,1.0,1856,275.0,0,0,1,2000.0,854.0,6.9,1.85,0
2030,0,574,247.0,101.0,0.0,92.0,1190,218.0,119,717,1857,149835,638,1400,7.0,1857,243.0,0,0,3,2008.0,216.0,6.6,1.85,0
2031,0,784,156.0,110.0,119.0,265.0,1191,11000.0,500,124,1858,30119,12254,1401,4.0,1858,263.0,0,5,3,2000.0,592.0,6.3,2.35,455
2032,0,785,271.0,94.0,293.0,939.0,58,18000.0,532,10,1859,109620,32474,156,0.0,1859,268.0,0,0,3,2009.0,12000.0,6.2,2.35,15000
2033,0,786,45.0,88.0,269.0,384.0,1136,1000.0,25,664,1860,5431,2557,494,2.0,1860,50.0,0,0,0,2001.0,489.0,5.3,2.35,204
2034,0,135,133.0,127.0,446.0,898.0,1076,11000.0,107,58,1861,125421,13433,363,0.0,1861,385.0,0,0,3,1999.0,1000.0,7.3,1.85,0
2035,0,260,84.0,95.0,126.0,886.0,1099,2000.0,119,464,1862,22844,4681,450,1.0,1862,140.0,0,0,0,2004.0,989.0,5.6,2.35,876
2036,0,327,70.0,87.0,25.0,611.0,1131,1000.0,533,595,1863,14637,3243,1402,0.0,1863,100.0,0,0,2,1999.0,670.0,6.2,1.85,619
2037,0,787,32.0,118.0,0.0,227.0,1192,738.0,534,718,1864,10895,1458,1403,0.0,1864,150.0,0,0,2,1978.0,295.0,5.2,1.85,0
2038,0,338,51.0,107.0,48.0,940.0,1193,1000.0,286,46,1865,11709,4971,1404,1.0,1865,101.0,0,0,0,2000.0,957.0,5.3,1.85,650
2039,0,267,73.0,124.0,41.0,197.0,1194,512.0,397,719,1866,10100,1523,1405,0.0,1866,59.0,0,0,3,1999.0,481.0,5.4,2.35,153
2040,0,788,169.0,89.0,41.0,847.0,1195,2000.0,119,452,1867,16437,5470,1406,0.0,1867,68.0,0,0,0,2011.0,1000.0,4.9,1.85,0
2041,0,594,365.0,88.0,192.0,847.0,1196,3000.0,449,181,1868,72552,5737,1406,0.0,1868,374.0,0,0,3,2010.0,859.0,5.5,2.35,13000
2042,1,789,113.0,118.0,18000.0,286.0,680,18000.0,407,10,1869,12821,23689,1183,1.0,1869,248.0,0,0,0,2004.0,5000.0,6.7,2.35,0
2044,0,790,10.0,80.0,18.0,73.0,1197,742.0,535,720,1870,2541,1088,1407,0.0,1870,47.0,0,1,2,1993.0,83.0,7.2,2.35,408
2045,0,791,16.0,120.0,6.0,382.0,1131,22000.0,16,148,1871,2919,23769,1408,3.0,1871,50.0,0,1,1,2004.0,670.0,5.1,1.85,181
2046,0,613,196.0,98.0,88.0,706.0,1198,12000.0,27,130,1872,80574,14699,763,1.0,1872,157.0,0,0,3,2010.0,854.0,6.5,2.35,12000
2047,0,612,212.0,119.0,6000.0,422.0,217,23000.0,43,33,1873,214091,24263,148,0.0,1873,330.0,9,9,1,2004.0,713.0,8.2,1.85,13000
2048,0,352,445.0,88.0,181.0,11.0,68,15000.0,536,15,1874,386217,28011,1409,4.0,1874,553.0,0,0,3,2009.0,13000.0,7.7,2.35,26000
2049,0,15,446.0,201.0,0.0,84.0,21,6000.0,15,18,24,316020,7122,21,0.0,24,2618.0,0,2,0,2005.0,918.0,7.2,2.35,0
2050,1,150,108.0,90.0,153.0,427.0,427,11000.0,286,186,1875,119450,13823,1410,0.0,1875,300.0,0,0,0,1998.0,1000.0,6.1,1.85,0
2051,0,577,223.0,127.0,883.0,441.0,1199,11000.0,0,41,1876,837759,12643,1411,0.0,1876,900.0,0,0,1,1980.0,504.0,8.8,2.35,17000
2052,0,26,63.0,119.0,0.0,244.0,308,10000.0,266,13,1877,172405,11013,1412,0.0,1877,203.0,0,0,3,1995.0,345.0,6.8,1.85,0
2053,0,466,43.0,85.0,119.0,144.0,1200,3000.0,67,584,1878,83269,3847,1413,6.0,1878,87.0,0,0,0,1991.0,348.0,6.8,1.85,0
2054,0,459,211.0,98.0,70.0,591.0,1201,1000.0,414,664,1879,181058,3345,1414,1.0,1879,674.0,0,0,3,2000.0,847.0,6.7,1.85,0
2055,0,283,421.0,101.0,0.0,1000.0,85,33000.0,256,322,1880,188652,57077,195,1.0,1880,288.0,0,0,3,2011.0,22000.0,7.1,2.35,22000
2056,0,132,214.0,112.0,123.0,787.0,507,14000.0,537,121,1881,193962,16196,442,0.0,1881,805.0,0,0,3,2000.0,991.0,7.1,2.35,5000
2057,0,792,92.0,97.0,956.0,99.0,1202,20000.0,119,24,1882,19709,20798,1415,3.0,1882,167.0,0,0,0,2001.0,551.0,6.1,1.85,0
2058,0,165,574.0,126.0,0.0,105.0,1203,19000.0,515,57,1883,355126,19359,1416,1.0,1883,748.0,0,0,3,2013.0,128.0,8.0,1.85,148000
2059,0,754,216.0,106.0,452.0,141.0,1154,20000.0,520,24,1790,32513,21195,1357,3.0,1790,119.0,0,1,0,2016.0,732.0,7.5,2.35,15000
2060,0,370,140.0,97.0,131.0,62.0,1204,23000.0,57,70,1884,53415,23242,1417,2.0,1884,339.0,0,0,3,2001.0,81.0,6.6,2.35,0
2061,0,793,28.0,100.0,3.0,88.0,1205,2000.0,14,163,1885,4191,2450,1418,4.0,1885,32.0,0,1,1,2013.0,228.0,5.4,2.35,0
2062,0,382,36.0,114.0,61.0,407.0,1206,20000.0,191,125,1886,14786,22040,1393,2.0,1886,103.0,0,0,0,1999.0,797.0,6.1,2.35,638
2063,0,687,65.0,101.0,3.0,120.0,1039,448.0,119,623,1585,30092,829,1224,0.0,1585,129.0,0,0,0,2004.0,143.0,6.1,2.35,0
2064,0,794,53.0,88.0,12.0,249.0,1207,327.0,67,721,1887,3914,1509,1419,4.0,1887,47.0,0,0,0,2000.0,281.0,5.6,1.85,153
2065,0,143,394.0,93.0,0.0,947.0,54,17000.0,3,48,1888,72646,31187,626,5.0,1888,397.0,0,17,3,2011.0,13000.0,5.8,2.35,0
2066,0,795,80.0,92.0,114.0,434.0,1208,912.0,484,722,1889,30840,2355,1420,0.0,1889,383.0,0,0,0,1987.0,535.0,2.8,2.35,0
2067,0,796,45.0,98.0,4.0,11000.0,433,29000.0,256,19,1890,20163,63194,1270,2.0,1890,71.0,0,0,0,1996.0,22000.0,6.7,1.85,1000
2068,0,797,47.0,94.0,258.0,424.0,1209,721.0,538,723,1891,3174,2453,1421,2.0,1891,19.0,0,0,1,2008.0,463.0,5.1,2.35,376
2069,0,413,90.0,102.0,277.0,57.0,1210,327.0,16,484,1892,17740,672,1422,0.0,1892,165.0,0,1,3,1999.0,261.0,7.2,1.85,0
2070,0,485,30.0,98.0,23.0,982.0,215,1000.0,539,149,1893,14473,3671,1423,2.0,1893,81.0,0,0,3,1991.0,1000.0,6.0,1.85,0
2072,0,798,165.0,111.0,105.0,64.0,1211,527.0,107,724,1894,32003,735,1424,1.0,1894,65.0,4,8,0,2009.0,86.0,6.7,2.35,0
2074,0,464,155.0,100.0,350.0,30.0,1212,201.0,99,725,1895,8924,365,1425,1.0,1895,43.0,0,1,3,2009.0,123.0,6.2,2.35,0
2076,0,799,118.0,141.0,300.0,73.0,1213,805.0,256,726,1896,17373,1618,1426,2.0,1896,148.0,0,0,0,2004.0,539.0,6.2,2.35,767
2078,0,294,314.0,114.0,101.0,23.0,1214,129.0,445,727,1897,209396,214,1427,0.0,1897,580.0,0,0,0,2007.0,25.0,6.8,2.35,11000
2079,0,800,103.0,96.0,0.0,542.0,1215,1000.0,137,728,1898,136667,2936,1428,2.0,1898,273.0,0,0,1,1987.0,605.0,7.1,1.85,13000
2080,0,801,183.0,111.0,0.0,234.0,226,523.0,255,729,1899,53341,1795,1429,0.0,1899,185.0,0,4,3,2014.0,468.0,7.1,2.35,18000
2081,0,263,77.0,127.0,109.0,71.0,128,2000.0,540,118,1900,154199,3100,1430,0.0,1900,252.0,0,0,0,1990.0,956.0,7.0,1.85,0
2082,0,291,171.0,107.0,101.0,743.0,897,931.0,119,509,1901,247289,4664,1354,1.0,1901,611.0,0,0,3,1998.0,852.0,7.1,1.85,0
2083,0,351,64.0,97.0,11.0,595.0,1216,901.0,333,276,1902,64742,2790,469,0.0,1902,111.0,0,0,1,1994.0,775.0,6.4,1.85,0
2084,0,190,92.0,127.0,102.0,1000.0,463,2000.0,464,174,1903,26434,6657,1431,0.0,1903,174.0,0,0,2,2002.0,1000.0,7.0,2.35,0
2085,0,422,112.0,110.0,99.0,835.0,955,12000.0,462,130,1904,44021,15170,697,0.0,1904,83.0,0,0,1,2007.0,941.0,6.2,2.35,0
2086,0,309,69.0,135.0,16000.0,86.0,574,16000.0,16,278,1905,54631,27237,1432,0.0,1905,192.0,0,0,0,1995.0,11000.0,7.5,1.85,0
2087,0,591,75.0,84.0,42.0,182.0,1217,436.0,359,386,1906,47383,1203,1433,1.0,1906,132.0,0,0,0,2001.0,241.0,4.8,1.85,1000
2089,0,604,180.0,122.0,529.0,171.0,1218,820.0,191,730,1907,52894,1484,1434,3.0,1907,185.0,0,0,1,2014.0,201.0,7.3,2.35,55000
2090,0,539,53.0,114.0,34.0,287.0,1219,649.0,181,581,1908,48909,1725,1435,0.0,1908,166.0,0,0,0,1995.0,327.0,5.8,1.85,0
2091,0,802,129.0,132.0,24.0,506.0,1182,967.0,256,696,1909,121937,3152,548,0.0,1909,431.0,0,0,0,2001.0,912.0,7.6,1.85,15000
2092,0,803,61.0,170.0,25.0,55.0,612,329.0,384,731,1910,15448,775,1436,1.0,1910,174.0,0,0,0,2014.0,134.0,5.6,2.35,15000
2093,0,149,226.0,133.0,235.0,105.0,476,955.0,93,359,1911,208092,1777,1437,0.0,1911,806.0,0,1,3,2003.0,593.0,7.0,2.35,0
2094,0,294,116.0,112.0,101.0,218.0,400,896.0,292,732,1912,62584,2019,627,2.0,1912,375.0,0,0,3,2005.0,561.0,6.6,2.35,0
2095,0,143,248.0,108.0,0.0,690.0,1093,13000.0,352,104,1913,52888,16031,899,1.0,1913,175.0,0,0,3,2009.0,734.0,6.5,1.85,0
2096,0,699,23.0,115.0,0.0,266.0,659,12000.0,401,78,1914,13455,13619,1438,0.0,1914,87.0,0,1,1,1993.0,1000.0,7.4,2.35,2000
2097,0,804,98.0,83.0,2.0,137.0,1136,591.0,149,733,1915,41239,1729,1439,0.0,1915,166.0,0,0,3,2005.0,489.0,4.6,1.85,887
2098,0,610,168.0,105.0,31.0,110.0,1220,390.0,191,734,1916,59805,1006,1440,10.0,1916,95.0,0,0,0,2013.0,311.0,6.4,2.35,0
2099,0,494,159.0,110.0,118.0,287.0,556,11000.0,271,108,1071,28621,12876,868,2.0,1071,91.0,0,0,0,2015.0,1000.0,6.0,2.35,11000
2101,0,196,97.0,96.0,221.0,110.0,1221,240.0,300,735,1917,33287,664,1441,1.0,1917,201.0,0,0,0,2001.0,226.0,5.9,1.85,739
2102,0,91,88.0,94.0,42.0,517.0,278,975.0,226,736,1918,15665,3153,127,2.0,1918,35.0,0,0,1,2012.0,569.0,6.4,2.35,0
2103,0,415,85.0,142.0,0.0,854.0,627,978.0,351,486,1919,31227,5386,630,0.0,1919,354.0,0,0,3,1999.0,911.0,6.6,1.85,0
2104,0,574,181.0,104.0,0.0,898.0,975,8000.0,149,156,1920,128593,11632,1442,5.0,1920,867.0,0,0,3,2001.0,1000.0,6.9,2.35,0
2105,0,26,257.0,136.0,0.0,3000.0,123,19000.0,118,57,265,263336,34838,86,1.0,265,899.0,0,0,0,2005.0,12000.0,6.9,2.35,0
2106,0,805,95.0,106.0,12.0,595.0,1222,962.0,164,165,1921,25462,4239,1443,1.0,1921,200.0,0,0,0,2001.0,844.0,5.8,2.35,804
2107,0,572,423.0,106.0,1000.0,1000.0,1174,19000.0,541,57,1922,60926,38494,1444,5.0,1922,302.0,0,1,0,2016.0,17000.0,6.4,1.85,23000
2108,0,806,93.0,98.0,4.0,83.0,1223,3000.0,451,159,1923,18900,3769,1445,0.0,1923,242.0,0,3,0,2001.0,486.0,5.3,1.85,0
2109,0,426,203.0,100.0,39.0,798.0,5,26000.0,27,34,1924,82804,39989,1218,1.0,1924,154.0,0,0,3,2013.0,11000.0,6.5,2.35,15000
2110,0,807,38.0,95.0,34.0,368.0,1224,554.0,53,564,1925,7242,2216,754,1.0,1925,38.0,0,5,1,2000.0,439.0,5.7,1.85,0
2111,0,346,183.0,107.0,737.0,678.0,462,6000.0,149,18,1926,56813,8094,866,11.0,1926,381.0,0,0,3,2004.0,718.0,6.7,2.35,0
2112,0,808,75.0,104.0,87.0,691.0,263,1000.0,97,0,1927,35018,3148,98,0.0,1927,180.0,0,0,0,1993.0,826.0,3.9,1.85,716
2113,0,809,18.0,104.0,53.0,576.0,1161,2000.0,19,258,1928,2253,4221,479,0.0,1928,111.0,0,0,0,2001.0,595.0,4.1,1.85,158
2114,0,810,22.0,143.0,688.0,42.0,1225,638.0,542,737,1929,1547,788,1446,2.0,1929,50.0,0,0,2,1970.0,50.0,6.2,2.35,104
2115,0,596,41.0,77.0,37.0,795.0,1226,3000.0,205,223,1930,8176,5568,962,0.0,1930,77.0,0,0,1,1999.0,968.0,3.8,2.35,272
2116,0,710,148.0,96.0,11.0,150.0,1227,805.0,22,738,1931,26767,1411,1447,0.0,1931,121.0,0,8,0,2015.0,173.0,5.1,2.35,0
2118,0,124,231.0,145.0,719.0,104.0,1228,2000.0,450,556,1932,59507,2590,443,1.0,1932,232.0,12,22,3,2006.0,380.0,7.8,2.35,0
2119,0,811,115.0,116.0,13.0,140.0,757,203.0,543,739,1933,21394,773,834,0.0,1933,147.0,4,8,0,2005.0,172.0,7.8,2.35,11000
2120,0,812,176.0,100.0,21.0,552.0,1141,14000.0,100,68,1934,29322,15922,1448,5.0,1934,104.0,0,0,3,2012.0,618.0,6.1,2.35,0
2121,0,715,98.0,104.0,144.0,290.0,1229,939.0,386,358,1935,16831,2453,1449,3.0,1935,54.0,0,0,0,2008.0,875.0,5.8,2.35,687
2122,0,813,149.0,92.0,17.0,231.0,1230,14000.0,142,273,1936,48873,14617,1450,1.0,1936,105.0,0,1,3,2014.0,257.0,6.3,2.35,11000
2124,0,814,138.0,105.0,43.0,827.0,1155,22000.0,292,148,1937,34985,37766,215,1.0,1937,135.0,0,0,3,2010.0,14000.0,5.4,2.35,0
2125,0,815,78.0,120.0,2.0,80.0,1231,809.0,544,740,1938,5166,1651,1451,1.0,1938,27.0,4,8,0,2007.0,521.0,7.3,2.35,815
2126,0,401,288.0,116.0,108.0,120.0,246,23000.0,161,33,1939,83171,24134,1452,0.0,1939,231.0,0,0,3,2013.0,820.0,6.8,2.35,17000
2127,0,126,299.0,119.0,209.0,521.0,763,1000.0,164,353,1940,133367,3284,537,0.0,1940,363.0,0,0,3,2007.0,896.0,7.3,2.35,0
2128,0,220,27.0,101.0,88.0,812.0,1004,957.0,297,514,1941,12278,4629,186,3.0,1941,71.0,0,0,0,1996.0,821.0,6.5,1.85,758
2129,0,502,155.0,117.0,89.0,442.0,980,12000.0,161,29,1942,69980,13576,1143,1.0,1942,591.0,0,0,3,1999.0,541.0,7.2,2.35,0
2131,0,650,275.0,112.0,11000.0,159.0,1086,385.0,119,741,1943,67893,1205,1453,0.0,1943,163.0,0,0,3,2012.0,223.0,6.3,1.85,18000
2132,0,309,43.0,136.0,16000.0,216.0,1232,16000.0,2,278,1944,19832,16805,1454,1.0,1944,98.0,0,0,1,1982.0,281.0,5.9,2.35,0
2133,0,816,163.0,81.0,406.0,406.0,88,893.0,545,716,1945,162037,3003,1455,1.0,1945,928.0,0,0,3,1999.0,795.0,7.8,1.85,0
2134,0,180,168.0,87.0,0.0,548.0,42,22000.0,149,12,1946,89547,24324,832,0.0,1946,199.0,0,0,3,2007.0,557.0,7.4,1.85,0
2135,0,817,60.0,96.0,8.0,199.0,1233,533.0,11,742,1947,25086,1254,1456,0.0,1947,87.0,0,0,1,1993.0,219.0,4.8,1.85,1000
